#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2022-08-05-15-33-21
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]
1659704854.951265	CYQp8Ats4iwYSOedf	192.168.253.154	54488	192.168.253.2	53	udp	dns	0.013588	37	213	SF	-	-	0	Dd	1	65	1	241	-
1659704840.033081	Cad3vU1dd0nurAnWBb	192.168.253.154	49687	92.123.124.186	443	tcp	ssl	20.157619	461	6362	SF	-	-	0	ShADadfF	15	1073	14	6926	-
1659704853.426179	CV5TVD0scqcbbbX82	192.168.253.154	49693	40.79.141.152	443	tcp	ssl	7.343976	11922	8358	RSTO	-	-	0	ShADadR	25	12934	28	9482	-
1659704859.571355	CcAEtWfw124umxra4	192.168.253.154	49699	92.123.125.101	443	tcp	ssl	1.199043	682	69648	RSTO	-	-	0	ShADadR	36	2134	44	71412	-
1659704859.421206	CpagpC6Wwy7rnwzv	192.168.253.154	49698	20.223.237.241	443	tcp	ssl	1.349192	634	6694	RSTO	-	-	0	ShADadR	13	1166	11	7138	-
1659704859.407816	CT9WCK31Ea4nWY7YOf	192.168.253.154	63758	192.168.253.2	53	udp	dns	0.012847	28	112	SF	-	-	0	Dd	1	56	1	140	-
1659704875.735245	CliEg4170pYMUTOR1i	192.168.253.154	49709	34.120.208.123	443	tcp	ssl	0.275462	529	3753	RSTO	-	-	0	ShADadFR	10	941	11	4197	-
1659704875.784113	CVsrnT3be2VXZBqNs1	192.168.253.154	49710	34.120.208.123	443	tcp	ssl	0.238825	792	4047	RSTO	-	-	0	ShADadFR	9	1164	9	4411	-
1659704879.110734	CAgBkL3tTlIFS5WGo3	192.168.253.154	49721	151.101.1.67	443	tcp	ssl	0.155782	835	6862	RSTO	-	-	0	ShADadFR	9	1207	10	7266	-
1659704879.110734	CsFawK1o88u4rlbkO3	192.168.253.154	49720	151.101.1.67	443	tcp	ssl	0.165702	835	6862	RSTO	-	-	0	ShADadFR	9	1207	10	7266	-
1659704879.111804	CwQXxu2si3VI08NMcc	192.168.253.154	49723	151.101.1.67	443	tcp	ssl	0.168684	835	6862	RSTO	-	-	0	ShADadFR	10	1247	14	7426	-
1659704879.120472	CIfHTa1IJUYOF3ssGc	192.168.253.154	49724	151.101.1.67	443	tcp	ssl	0.164888	1019	6862	RSTO	-	-	0	ShADadFR	9	1391	14	7426	-
1659704875.287888	CgeJ8xRN2EfZ3eTx2	192.168.253.154	51418	192.168.253.2	53	udp	dns	0.013874	42	153	SF	-	-	0	Dd	1	70	1	181	-
1659704879.110528	CCjGui4RwswYEQIXfc	192.168.253.154	49719	151.101.1.67	443	tcp	ssl	0.234064	835	6862	RSTO	-	-	0	ShADadFR	9	1207	14	7426	-
1659704875.336502	CY3MR12UyrDKmh8Bzg	192.168.253.154	52399	192.168.253.2	53	udp	dns	0.000541	42	156	SF	-	-	0	Dd	1	70	1	184	-
1659704875.350876	Cp0Vw63nH1eAflwQRc	192.168.253.154	56035	192.168.253.2	53	udp	dns	0.000556	60	76	SF	-	-	0	Dd	1	88	1	104	-
1659704875.353276	Ct2JaEOWQ3gflcoK2	192.168.253.154	65371	192.168.253.2	53	udp	dns	0.022176	60	88	SF	-	-	0	Dd	1	88	1	116	-
1659704875.392324	Cq2eY2BFHRde7ja44	192.168.253.154	62139	192.168.253.2	53	udp	dns	0.020483	46	62	SF	-	-	0	Dd	1	74	1	90	-
1659704875.420637	C1lSxc19z9SfFII5k7	192.168.253.154	53677	192.168.253.2	53	udp	dns	0.000525	29	45	SF	-	-	0	Dd	1	57	1	73	-
1659704875.422306	CuT3iP1npvvD3YmX79	192.168.253.154	60568	192.168.253.2	53	udp	dns	0.015623	31	63	SF	-	-	0	Dd	1	59	1	91	-
1659704875.426873	CuBt7N27LOEUmQHkv5	192.168.253.154	53458	192.168.253.2	53	udp	dns	0.000512	46	62	SF	-	-	0	Dd	1	74	1	90	-
1659704875.444217	CQEIIgISD6XCJNyXj	192.168.253.154	61401	192.168.253.2	53	udp	dns	0.000652	29	45	SF	-	-	0	Dd	1	57	1	73	-
1659704875.444484	CgRNZw2XbSjCB28rz2	192.168.253.154	59740	192.168.253.2	53	udp	dns	0.000599	46	62	SF	-	-	0	Dd	1	74	1	90	-
1659704875.446511	Ct44gi3qUKtWngUQW5	192.168.253.154	49607	192.168.253.2	53	udp	dns	0.000470	29	45	SF	-	-	0	Dd	1	57	1	73	-
1659704875.446981	CJ8Eimtx0fwyOaREe	192.168.253.154	65095	192.168.253.2	53	udp	dns	0.000551	46	46	SF	-	-	0	Dd	1	74	1	74	-
1659704875.616519	Ct80wi1cRUxDPcj712	192.168.253.154	51923	192.168.253.2	53	udp	dns	0.000517	42	156	SF	-	-	0	Dd	1	70	1	184	-
1659704875.627196	CQYwpNTlynnHn35Df	192.168.253.154	63880	192.168.253.2	53	udp	dns	0.000787	42	156	SF	-	-	0	Dd	1	70	1	184	-
1659704875.635652	C2zIgI2esjjDxSUFf8	192.168.253.154	54759	192.168.253.2	53	udp	dns	0.000600	60	76	SF	-	-	0	Dd	1	88	1	104	-
1659704875.637065	C1NpHi4O7Wj0dzoFCj	192.168.253.154	58103	192.168.253.2	53	udp	dns	0.000508	60	88	SF	-	-	0	Dd	1	88	1	116	-
1659704879.569749	CkVLXnzV6IJr83VJ3	192.168.253.154	49734	151.101.1.67	443	tcp	ssl	0.130592	835	6862	RSTO	-	-	0	ShADadFR	9	1207	11	7306	-
1659704875.694313	CaG6xo1t5SGAfoAtvb	192.168.253.154	54699	192.168.253.2	53	udp	dns	0.000708	42	156	SF	-	-	0	Dd	1	70	1	184	-
1659704875.694729	C05OcA3O7P1mcS40H4	192.168.253.154	51407	192.168.253.2	53	udp	dns	0.011105	53	157	SF	-	-	0	Dd	1	81	1	185	-
1659704875.696325	CUHWkp2wXcNDWMRzK1	192.168.253.154	52992	192.168.253.2	53	udp	dns	0.014562	32	131	SF	-	-	0	Dd	1	60	1	159	-
1659704875.699869	CywxLm1YoCmqXEXMqg	192.168.253.154	61681	192.168.253.2	53	udp	dns	0.015629	48	180	SF	-	-	0	Dd	1	76	1	208	-
1659704875.700408	CsdkxJ2rVE0LE5vBbb	192.168.253.154	61294	192.168.253.2	53	udp	dns	0.000166	42	156	SF	-	-	0	Dd	1	70	1	184	-
1659704875.703054	CazbKP3xnZ4AStQXWh	192.168.253.154	50902	192.168.253.2	53	udp	dns	0.000513	60	76	SF	-	-	0	Dd	1	88	1	104	-
1659704875.707799	CFQ58s7cVb7QIRM9a	192.168.253.154	65301	192.168.253.2	53	udp	dns	0.000495	53	160	SF	-	-	0	Dd	1	81	1	188	-
1659704875.714012	CkqfwB1uujNQCtxfvb	192.168.253.154	65447	192.168.253.2	53	udp	dns	0.000542	32	134	SF	-	-	0	Dd	1	60	1	162	-
1659704875.714243	CKR2FKm5lljjHHdxg	192.168.253.154	53289	192.168.253.2	53	udp	dns	0.000317	47	111	SF	-	-	0	Dd	1	75	1	139	-
1659704875.717080	CtLcbb4hDq8AdzhjS3	192.168.253.154	63646	192.168.253.2	53	udp	dns	0.017381	47	271	SF	-	-	0	Dd	1	75	1	299	-
1659704875.717081	CzgV9f3XhlQYlIaQFi	192.168.253.154	56193	192.168.253.2	53	udp	dns	0.000522	39	71	SF	-	-	0	Dd	1	67	1	99	-
1659704875.717603	CwUDti2P7o8RG8hmP9	192.168.253.154	61555	192.168.253.2	53	udp	dns	0.000423	48	180	SF	-	-	0	Dd	1	76	1	208	-
1659704875.718878	CCnk8V1JNETavZCiyf	192.168.253.154	51952	192.168.253.2	53	udp	dns	0.014433	39	95	SF	-	-	0	Dd	1	67	1	123	-
1659704875.728257	C68JsN1yTHKzLVw43d	192.168.253.154	55894	192.168.253.2	53	udp	dns	0.000485	61	77	SF	-	-	0	Dd	1	89	1	105	-
1659704875.731488	ClYdo02UiqjnaDI1g	192.168.253.154	58799	192.168.253.2	53	udp	dns	0.015981	61	154	SF	-	-	0	Dd	1	89	1	182	-
1659704875.785770	C3oZMcBWAd8Ke20Zk	192.168.253.154	57072	192.168.253.2	53	udp	dns	0.000531	48	180	SF	-	-	0	Dd	1	76	1	208	-
1659704875.792563	CXwewzcu9Kgt6AxPi	192.168.253.154	63764	192.168.253.2	53	udp	dns	0.000461	48	180	SF	-	-	0	Dd	1	76	1	208	-
1659704875.795773	Cyj9cWCZewJAIk3o7	192.168.253.154	55872	192.168.253.2	53	udp	dns	0.018715	32	131	SF	-	-	0	Dd	1	60	1	159	-
1659704875.795773	C3rm3e1xiIliy1zhH7	192.168.253.154	50648	192.168.253.2	53	udp	dns	0.017349	33	97	SF	-	-	0	Dd	1	61	1	125	-
1659704875.807435	Cdsw0a4xjJ4RkC7Dhe	192.168.253.154	64651	192.168.253.2	53	udp	dns	0.000838	61	77	SF	-	-	0	Dd	1	89	1	105	-
1659704875.809995	COSvqxzkqdYnzJG4e	192.168.253.154	58769	192.168.253.2	53	udp	dns	0.000517	61	61	SF	-	-	0	Dd	1	89	1	89	-
1659704875.812200	CoqhDgzRYnTb92mY5	192.168.253.154	56710	192.168.253.2	53	udp	dns	0.014690	33	227	SF	-	-	0	Dd	1	61	1	255	-
1659704875.816080	CLTwQX1FIkYjfgsz71	192.168.253.154	60191	192.168.253.2	53	udp	dns	0.000700	39	103	SF	-	-	0	Dd	1	67	1	131	-
1659704875.816080	CzwmvTfS4ieEiPGwe	192.168.253.154	64058	192.168.253.2	53	udp	dns	0.000700	33	97	SF	-	-	0	Dd	1	61	1	125	-
1659704875.818929	CKWA4j34PnzYUHred9	192.168.253.154	58674	192.168.253.2	53	udp	dns	0.013914	33	145	SF	-	-	0	Dd	1	61	1	173	-
1659704875.818929	CwqUrN3Er5Xlpzb5w9	192.168.253.154	57047	192.168.253.2	53	udp	dns	0.017561	39	100	SF	-	-	0	Dd	1	67	1	128	-
1659704875.834444	Cpdoli3OXcWRJvQec4	192.168.253.154	55242	192.168.253.2	53	udp	dns	0.000621	41	201	SF	-	-	0	Dd	1	69	1	229	-
1659704875.846031	C64RYRE2OfcpVDml4	192.168.253.154	61033	192.168.253.2	53	udp	dns	0.013002	41	153	SF	-	-	0	Dd	1	69	1	181	-
1659704875.846031	Cw1rwM2lfeuEyOXv6h	192.168.253.154	54493	192.168.253.2	53	udp	dns	0.018289	34	79	SF	-	-	0	Dd	1	62	1	107	-
1659704875.846369	CGuWVA3KaNKvueJOUi	192.168.253.154	52252	192.168.253.2	53	udp	dns	0.018170	35	80	SF	-	-	0	Dd	1	63	1	108	-
1659704875.870338	CwURHy2qJEtyAWtwj3	192.168.253.154	49601	192.168.253.2	53	udp	dns	0.000428	36	52	SF	-	-	0	Dd	1	64	1	80	-
1659704875.870339	CHF8jfiszQyTkuZfc	192.168.253.154	54093	192.168.253.2	53	udp	dns	0.000544	45	61	SF	-	-	0	Dd	1	73	1	89	-
1659704875.870766	CrWzzx3n1qgge6jPD8	192.168.253.154	56670	192.168.253.2	53	udp	dns	0.011064	29	45	SF	-	-	0	Dd	1	57	1	73	-
1659704875.874398	CBm5xq3JOOmi0w0bUj	192.168.253.154	62408	192.168.253.2	53	udp	dns	0.013551	45	73	SF	-	-	0	Dd	1	73	1	101	-
1659704875.874783	CYkYrL2zmv1uyaS8Ni	192.168.253.154	52364	192.168.253.2	53	udp	dns	0.016980	36	64	SF	-	-	0	Dd	1	64	1	92	-
1659704875.894233	C9C1GD2RhVCafZN0E4	192.168.253.154	58395	192.168.253.2	53	udp	dns	0.011071	29	101	SF	-	-	0	Dd	1	57	1	129	-
1659704875.901542	CggsnJ1M6df7kuCBXl	192.168.253.154	61115	192.168.253.2	53	udp	dns	0.012117	43	97	SF	-	-	0	Dd	1	71	1	125	-
1659704875.918441	CeQeVWQkzr5l7Mmm1	192.168.253.154	63906	192.168.253.2	53	udp	dns	0.000486	43	97	SF	-	-	0	Dd	1	71	1	125	-
1659704875.933323	CXgpdz3kIBjoidGJQ2	192.168.253.154	63338	192.168.253.2	53	udp	dns	0.000571	42	58	SF	-	-	0	Dd	1	70	1	86	-
1659704875.936315	CxP7z68F9yceO9akj	192.168.253.154	60124	192.168.253.2	53	udp	dns	0.012685	42	127	SF	-	-	0	Dd	1	70	1	155	-
1659704875.955070	CLVOWCcTbEkQu5LM7	192.168.253.154	53905	192.168.253.2	53	udp	dns	0.000483	35	83	SF	-	-	0	Dd	1	63	1	111	-
1659704875.957324	CxLqOBDG1LnThHuf9	192.168.253.154	55354	192.168.253.2	53	udp	dns	0.000456	35	83	SF	-	-	0	Dd	1	63	1	111	-
1659704875.965211	CIK4MsylEcxIqBnO1	192.168.253.154	58515	192.168.253.2	53	udp	dns	0.014482	36	104	SF	-	-	0	Dd	1	64	1	132	-
1659704875.969190	CyiU6f3gqZgM4wpfQc	192.168.253.154	56519	192.168.253.2	53	udp	dns	0.000462	43	97	SF	-	-	0	Dd	1	71	1	125	-
1659704875.972860	Cip4wxnRA9IdRtV4b	192.168.253.154	55858	192.168.253.2	53	udp	dns	0.000524	43	97	SF	-	-	0	Dd	1	71	1	125	-
1659704875.975018	CJQtsx9LHdxV24rr3	192.168.253.154	54723	192.168.253.2	53	udp	dns	0.000577	42	58	SF	-	-	0	Dd	1	70	1	86	-
1659704876.212199	C0TmTZUtQXolv2dxe	192.168.253.154	61153	192.168.253.2	53	udp	dns	0.001503	48	180	SF	-	-	0	Dd	1	76	1	208	-
1659704876.223373	Cbk51B4jpdIKcar4If	192.168.253.154	63920	192.168.253.2	53	udp	dns	0.000601	48	180	SF	-	-	0	Dd	1	76	1	208	-
1659704876.225128	C7feCP3g3RdVqpjjBe	192.168.253.154	64963	192.168.253.2	53	udp	dns	0.000551	61	77	SF	-	-	0	Dd	1	89	1	105	-
1659704876.226535	CvzGhv8hVNffMKgTf	192.168.253.154	60279	192.168.253.2	53	udp	dns	0.000509	61	61	SF	-	-	0	Dd	1	89	1	89	-
1659704880.193607	CLZ77N3V9OhyUEBYr1	192.168.253.154	49747	151.101.1.67	443	tcp	ssl	0.097228	835	6862	RSTO	-	-	0	ShADadFR	10	1247	13	7386	-
1659704880.243346	CFMqpC26MnX48m1Zy4	192.168.253.154	49750	151.101.65.67	443	tcp	ssl	0.079626	1015	6862	RSTO	-	-	0	ShADadFR	9	1387	11	7306	-
1659704876.365596	CrrE4y39wZXB4DK2S7	192.168.253.154	62784	192.168.253.2	53	udp	dns	0.000556	35	83	SF	-	-	0	Dd	1	63	1	111	-
1659704876.372253	CR7FZIFcGuvlRFNGg	192.168.253.154	61162	192.168.253.2	53	udp	dns	0.000291	35	83	SF	-	-	0	Dd	1	63	1	111	-
1659704876.382203	CrCOFw2bpTSQXN1vf	192.168.253.154	60280	192.168.253.2	53	udp	dns	0.000535	36	36	SF	-	-	0	Dd	1	64	1	64	-
1659704881.415771	CrUOSo1KbcboiJNM32	192.168.253.154	49769	75.2.13.80	443	tcp	ssl	0.162881	868	5719	SF	-	-	0	ShADadFf	10	1280	9	6083	-
1659704880.667174	Cw67eB2JBp1Ywm3zS6	192.168.253.154	49758	104.109.249.174	443	tcp	ssl	0.060895	982	6452	RSTO	-	-	0	ShADadFR	9	1354	11	6896	-
1659704881.995803	CXxGYvEvv78xI6Kyg	192.168.253.154	49779	104.26.2.70	443	tcp	ssl	0.075102	792	3426	SF	-	-	0	ShADadFf	9	1164	10	3830	-
1659704881.046057	Cpr65HKGMG56A4eT1	192.168.253.154	49761	104.109.249.174	443	tcp	ssl	0.067964	992	6484	RSTO	-	-	0	ShADadFR	9	1364	11	6928	-
1659704882.571435	CJsZDV1eMpe2ocxv48	192.168.253.154	62011	192.168.253.2	53	tcp	dns	0.005576	37	520	SF	-	-	0	ShADadFf	5	249	5	724	-
1659704882.576065	Cd6VgK1kWKwurNCR05	192.168.253.154	60973	192.168.253.2	53	tcp	dns	0.005448	38	521	SF	-	-	0	ShDadFfA	4	210	5	725	-
1659704882.579067	CsPXVl1tCX7w0fgnD8	192.168.253.154	59593	192.168.253.2	53	tcp	dns	0.007835	37	520	SF	-	-	0	ShADadFf	5	249	5	724	-
1659704882.594652	CjHHjtEBxPzFV0cZ7	192.168.253.154	62939	192.168.253.2	53	tcp	dns	0.029115	38	521	SF	-	-	0	ShADadFf	5	250	5	725	-
1659704882.463027	CEjfd62DkQw5l5sRg4	192.168.253.154	49801	20.86.249.62	443	tcp	ssl	0.218968	2198	9689	SF	-	-	0	ShADadfF	10	2610	14	10253	-
1659704882.760030	Cq1BxHNkptoqXUeI2	192.168.253.154	62942	20.67.219.150	443	tcp	ssl	0.303780	2412	12416	SF	-	-	0	ShADadfF	9	2784	16	13060	-
1659704878.829031	CcXV81NQV4OU3cvrj	192.168.253.154	53909	192.168.253.2	53	udp	dns	0.000507	48	180	SF	-	-	0	Dd	1	76	1	208	-
1659704878.832200	CpJoCT2YLeuW1e8WXd	192.168.253.154	55314	192.168.253.2	53	udp	dns	0.000425	48	180	SF	-	-	0	Dd	1	76	1	208	-
1659704878.835462	Cv26Sh2pmEHjmAlt7f	192.168.253.154	58716	192.168.253.2	53	udp	dns	0.010888	40	101	SF	-	-	0	Dd	1	68	1	129	-
1659704878.835817	CUOYSr1FPPwvpkEugh	192.168.253.154	57859	192.168.253.2	53	udp	dns	0.017476	44	141	SF	-	-	0	Dd	1	72	1	169	-
1659704878.836154	CFY89e4tJB1LHGhpLh	192.168.253.154	50999	192.168.253.2	53	udp	dns	0.000507	61	77	SF	-	-	0	Dd	1	89	1	105	-
1659704878.838938	CwUdsTmJExRB4r562	192.168.253.154	61125	192.168.253.2	53	udp	dns	0.000470	33	97	SF	-	-	0	Dd	1	61	1	125	-
1659704878.842156	CRAoCt4e9xsomLC5O9	192.168.253.154	55824	192.168.253.2	53	udp	dns	0.014207	33	140	SF	-	-	0	Dd	1	61	1	168	-
1659704878.847238	CJ1xtD4i635CjaBPqb	192.168.253.154	63686	192.168.253.2	53	udp	dns	0.000406	49	65	SF	-	-	0	Dd	1	77	1	93	-
1659704878.848546	C21PyH3pTkkrZohkFk	192.168.253.154	63415	192.168.253.2	53	udp	dns	0.016457	49	110	SF	-	-	0	Dd	1	77	1	138	-
1659704878.854219	Cf07wD4ob39xfQSOt3	192.168.253.154	58824	192.168.253.2	53	udp	dns	0.000427	41	57	SF	-	-	0	Dd	1	69	1	85	-
1659704878.855514	Ck80g2g70zMgJwFA7	192.168.253.154	64157	192.168.253.2	53	udp	dns	0.014740	41	102	SF	-	-	0	Dd	1	69	1	130	-
1659704878.858666	CH1ur13hIctai6ffSk	192.168.253.154	53989	192.168.253.2	53	udp	dns	0.000592	47	111	SF	-	-	0	Dd	1	75	1	139	-
